STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV20
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",15/07/2014,11.18,,,0.03,0,0,75,80,72,,210,200,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",16/07/2014,6.71,,,0.45,0,0,73,76,70,,200,200,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",17/07/2014,6.26,,,0,0,0,73,81,66,,230,220,,13,16.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",18/07/2014,5.59,,,0,0,0,71,82,60,,200,190,,13,15,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",19/07/2014,3.13,,,0,0,0,69,78,61,,170,150,,12.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",20/07/2014,7.16,,,0.06,0,0,70,77,62,,60,70,,14.1,17,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",21/07/2014,7.16,,,0.02,0,0,70,82,63,,60,40,,14.1,18.1,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",22/07/2014,8.28,,,0,0,0,74,87,63,,220,230,,17,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",23/07/2014,10.51,,,0,0,0,78,88,70,,220,220,,23,28,,,1,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",24/07/2014,6.49,,,0.02,0,0,74,79,67,,50,50,,16.1,19,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",25/07/2014,8.05,,,0,0,0,72,82,62,,330,360,,13,19,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",26/07/2014,8.5,,,0,0,0,72,83,63,,210,220,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",27/07/2014,8.95,,,0.07,0,0,71,78,67,,180,190,,19.9,23.9,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",28/07/2014,11.41,,,0.1,0,0,75,84,68,,200,240,,21,27.1,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",29/07/2014,7.61,,,0,0,0,71,81,63,,270,280,,16.1,21,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",30/07/2014,5.37,,,0,0,0,70,80,58,,210,160,,17,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",31/07/2014,7.61,,,0,0,0,70,82,58,,180,190,,21,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",01/08/2014,6.71,,,0,0,0,72,81,64,,160,170,,21,23.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",02/08/2014,6.26,,,0.18,0,0,68,71,62,,60,60,,15,18.1,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",03/08/2014,3.8,,,0,0,0,65,73,62,,150,90,,8.1,12.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",04/08/2014,7.61,,,0,0,0,72,82,65,,210,230,,17,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",05/08/2014,6.93,,,0,0,0,75,85,65,,150,160,,17,21.9,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",06/08/2014,6.71,,,0,0,0,75,86,68,,320,330,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",07/08/2014,6.93,,,0.01,0,0,72,83,59,,320,330,,17,23,,,1,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",08/08/2014,8.28,,,0,0,0,70,85,58,,270,340,,15,21,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",09/08/2014,5.82,,,0,0,0,74,87,61,,150,160,,17,21,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",10/08/2014,5.82,,,0,0,0,74,86,62,,160,10,,14.1,19,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",11/08/2014,7.61,,,0,0,0,72,82,61,,150,140,,21,25.1,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",12/08/2014,8.5,,,0,0,0,71,81,62,,150,160,,19.9,25.9,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",13/08/2014,10.29,,,2.26,0,0,71,73,64,,130,140,,21,29.1,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",14/08/2014,7.38,,,0,0,0,69,76,60,,280,270,,18.1,23,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",15/08/2014,7.16,,,0,0,0,66,76,58,,250,250,,18.1,23,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",16/08/2014,8.5,,,0,0,0,66,78,56,,250,220,,21,25.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",17/08/2014,5.82,,,0,0,0,71,80,64,,300,300,,14.1,19,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",18/08/2014,8.05,,,0,0,0,69,79,57,,330,330,,15,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",19/08/2014,4.92,,,0,0,0,67,79,54,,190,310,,14.1,19,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",20/08/2014,4.47,,,0,0,0,68,83,57,,170,170,,16.1,19,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",21/08/2014,5.37,,,0,0,0,68,80,59,,150,150,,14.1,17,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",22/08/2014,8.95,,,0.03,0,0,69,74,64,,40,50,,14.1,17,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",23/08/2014,10.51,,,0,0,0,68,76,57,,40,40,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",24/08/2014,6.04,,,0,0,0,68,80,56,,50,40,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",25/08/2014,5.82,,,0,0,0,72,90,59,,160,160,,15,18.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",26/08/2014,6.49,,,0,0,0,71,81,60,,150,150,,17,19.9,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",27/08/2014,8.05,,,0,0,0,74,88,63,,210,210,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",28/08/2014,10.96,,,0,0,0,75,82,62,,360,340,,21,25.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",29/08/2014,6.26,,,0,0,0,68,77,58,,160,170,,14.1,18.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",30/08/2014,7.83,,,0,0,0,65,74,55,,140,150,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",31/08/2014,10.07,,,0.22,0,0,73,85,66,,210,210,,21,25.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",01/09/2014,7.16,,,0,0,0,78,89,72,,250,270,,14.1,18.1,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",02/09/2014,7.83,,,0,0,0,78,91,71,,200,200,,21,25.1,1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",03/09/2014,9.62,,,0,0,0,78,85,65,,310,310,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",04/09/2014,5.14,,,0,0,0,73,87,60,,230,240,,17,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",05/09/2014,8.72,,,0,0,0,75,89,65,,200,190,,19.9,25.9,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",06/09/2014,10.51,,,0,0,0,80,90,72,,220,220,,23,29.1,,,,,,,,1,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",07/09/2014,6.93,,,0.37,0,0,73,80,61,,340,340,,18.1,23,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",08/09/2014,9.17,,,0,0,0,67,78,57,,50,60,,17,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",09/09/2014,10.07,,,0,0,0,65,73,58,,50,40,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",10/09/2014,7.61,,,0,0,0,66,74,61,,360,30,,15,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",11/09/2014,10.07,,,0,0,0,69,80,62,,220,200,,21,25.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",12/09/2014,7.38,,,0,0,0,68,76,57,,360,330,,17,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",13/09/2014,7.61,,,0.17,0,0,61,73,52,,150,50,,15,21,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",14/09/2014,7.61,,,0,0,0,60,70,52,,340,10,,17,23,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",15/09/2014,6.49,,,0,0,0,58,70,48,,160,240,,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",16/09/2014,4.7,,,0,0,0,60,70,51,,280,290,,13,15,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",17/09/2014,5.59,,,0,0,0,62,73,48,,160,160,,17,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",18/09/2014,6.93,,,0,0,0,62,77,49,,10,20,,18.1,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",19/09/2014,8.95,,,0,0,0,57,62,45,,40,20,,17,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",20/09/2014,6.49,,,0,0,0,56,72,39,,200,140,,19.9,23.9,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",21/09/2014,6.71,,,0.02,0,0,67,76,61,,160,160,,17,23,1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",22/09/2014,11.86,,,0,0,0,68,74,48,,280,270,,23.9,31.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",23/09/2014,5.82,,,0,0,0,56,69,43,,140,150,,15,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",24/09/2014,6.71,,,0,0,0,59,71,48,,120,120,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",25/09/2014,9.4,,,0.08,0,0,58,62,54,,10,30,,15,19.9,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",26/09/2014,8.72,,,0,0,0,64,77,55,,20,50,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",27/09/2014,5.14,,,0,0,0,67,85,50,,190,20,,10.1,13,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",28/09/2014,4.92,,,0,0,0,70,86,55,,240,280,,13,16.1,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",29/09/2014,5.37,,,0,0,0,66,73,59,,30,30,,16.1,19,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",30/09/2014,10.74,,,0.1,0,0,59,60,56,,20,10,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",01/10/2014,12.75,,,0.3,0,0,58,60,57,,20,20,,19.9,23,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",02/10/2014,12.75,,,0.31,0,0,57,59,50,,40,50,,21.9,28,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",03/10/2014,8.28,,,0.01,0,0,54,60,48,,60,20,,15,19,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",04/10/2014,7.83,,,0.28,0,0,58,66,54,,180,180,,21,25.1,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",05/10/2014,7.83,,,0,0,0,57,63,44,,230,240,,18.1,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",06/10/2014,7.61,,,0,0,0,53,67,42,,190,180,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",07/10/2014,10.07,,,0,0,0,63,75,51,,200,200,,25.1,36,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",08/10/2014,11.18,,,0.05,0,0,66,74,56,,230,200,,23,31.1,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",09/10/2014,8.95,,,0,0,0,58,67,44,,250,250,,23.9,29.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",10/10/2014,6.26,,,0,0,0,54,63,44,,260,260,,15,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",11/10/2014,4.47,,,0.35,0,0,51,53,42,,10,20,,13,15,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",12/10/2014,4.7,,,0,0,0,50,63,39,,40,350,,16.1,21,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",13/10/2014,5.37,,,0,0,0,51,66,39,,190,190,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",14/10/2014,9.62,,,0,0,0,67,76,61,,210,200,,21,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",15/10/2014,10.29,,,0,0,0,69,79,63,,200,190,,21.9,30,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",16/10/2014,10.29,,,0.71,0,0,69,72,61,,160,160,,23.9,36,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",17/10/2014,8.95,,,0,0,0,64,72,56,,200,200,,21.9,27.1,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",18/10/2014,8.28,,,0,0,0,62,71,52,,290,290,,25.1,35.1,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",19/10/2014,11.41,,,0,0,0,53,57,40,,320,310,,17,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",20/10/2014,6.26,,,0,0,0,45,56,34,,220,270,,16.1,23,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",21/10/2014,5.82,,,0.11,0,0,53,65,45,,150,150,,15,19,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",22/10/2014,18.79,,,0.86,0,0,54,57,51,,10,10,,32,42.9,1,,1,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",23/10/2014,21.03,,,0.27,0,0,53,57,50,,10,10,,32,45,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",24/10/2014,9.84,,,0.04,0,0,52,55,49,,360,350,,18.1,23,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",25/10/2014,7.83,,,0,0,0,54,66,43,,250,260,,16.1,21,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",26/10/2014,11.86,,,0,0,0,55,60,46,,300,290,,25.1,36,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",27/10/2014,8.28,,,0,0,0,53,64,43,,310,290,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",28/10/2014,5.59,,,0,0,0,53,70,39,,210,200,,17,23,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",29/10/2014,7.61,,,0.01,0,0,63,73,53,,320,310,,16.1,21,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",30/10/2014,6.04,,,0,0,0,53,62,41,,270,240,,16.1,21,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",31/10/2014,9.62,,,0,0,0,48,55,40,,50,50,,17,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",01/11/2014,18.12,,,0.23,0,0,46,48,40,,10,10,,29.1,36.9,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",02/11/2014,20.8,,,0.14,0,0,40,43,36,,360,360,,36.9,45,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",03/11/2014,9.17,,,0,0,0,42,54,34,,280,270,,25.1,36,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",04/11/2014,6.26,,,0,0,0,50,64,35,,200,210,,14.1,17,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",05/11/2014,7.61,,,0,0,0,58,68,47,,260,270,,21,32,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",06/11/2014,4.03,,,0.42,0,0,49,51,45,,110,110,,14.1,19.9,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",07/11/2014,11.41,,,0,0,0,48,51,37,,320,320,,23.9,34,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",08/11/2014,6.93,,,0,0,0,40,49,31,,220,200,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",09/11/2014,4.47,,,0,0,0,46,57,36,,230,270,,13,17,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",10/11/2014,3.36,,,0,0,0,44,58,31,,150,150,,13,16.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",11/11/2014,4.25,,,0,0,0,47,60,34,,160,170,,13,17,1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",12/11/2014,4.7,,,0,0,0,55,63,44,,310,300,,19.9,25.1,1,1,,,,,,1,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",13/11/2014,6.93,,,0.04,0,0,45,51,36,,320,310,,14.1,19.9,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",14/11/2014,9.84,,,0.22,1,0,39,45,32,,300,290,,19.9,28,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",15/11/2014,7.16,,,0,0,0,34,40,27,,270,270,,17,23,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",16/11/2014,0.89,,,0,0,0,33,42,24,,270,280,,8.1,10.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",17/11/2014,6.71,,,1.5,0,0,41,61,38,,240,220,,21,25.9,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",18/11/2014,12.3,,,0,0,0,44,50,25,,270,270,,23.9,30,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",19/11/2014,11.41,,,0,0,0,28,36,21,,260,260,,21.9,31.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",20/11/2014,9.84,,,0,0,0,36,48,27,,240,240,,33.1,44.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",21/11/2014,12.08,,,0,0,0,32,36,25,,300,300,,23,30,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",22/11/2014,10.51,,,0,0,0,30,44,19,,230,220,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",23/11/2014,7.16,,,0,0,0,47,59,38,,230,240,,17,23,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",24/11/2014,17,,,1.31,0,0,53,65,39,,220,210,,32,45,1,,,,,,,,,,,,,,,,,,,,
